dataset,n_models,models_used,rmse_mean,rmse_median,rmse_fi_avg,rmse_stack_svr
M1011,4,rf_mlp_svr_ets,450.43747509626667,454.76597563499666,425.41695049503727,1171.8555752551913
M1011,4,rf_knn_ets_ces,445.43862902170554,453.36667727447116,435.9283751022906,1165.3728915486738
M1011,4,mlp_svr_theta_tbats,472.5661238722562,499.0316186645377,450.2418407610693,1179.355256441555
M1011,4,knn_ets_tbats_ces,476.2217451133825,513.5558908977126,486.3415108241886,1139.363894938108
M1011,4,knn_arima_ets_tbats,476.0337387936982,513.1480948897356,486.52449549251463,1161.380499914497
M1011,4,knn_svr_arima_ets,440.8195126878513,450.57832739673034,457.321647972756,1170.487483909347
M1011,4,ets_theta_tbats_ces,514.937161740797,512.2940337474253,517.0697427879969,825.3910363376461
M1011,4,rf_mlp_knn_ces,448.7820959560693,447.85010533041634,421.37192771078946,1170.4627232205162
M1011,4,knn_arima_theta_tbats,469.7574717726762,504.69240005558805,473.7039251628684,1125.299302686699
M1011,4,rf_arima_ets_ces,484.11038490885704,521.8955468105719,461.21163945497375,1145.9850441964509
M1011,4,mlp_knn_arima_ets,485.0980762060317,512.7035728010042,482.2276970677441,1168.9168248789629
M1011,4,rf_mlp_svr_ces,448.26313778881445,450.98616152530707,426.26567834356075,1172.3306932112087
M1011,4,mlp_svr_arima_theta,476.3362040025954,504.82147253577307,460.6530958067952,1174.199879778145
M1011,4,mlp_arima_ets_ces,527.7593504414195,523.9122092777164,524.3789082191736,1177.5257558309274
M1011,4,knn_svr_arima_ces,438.6544075471937,449.2659671988916,451.9637304685944,1169.4494905946656
M1011,4,rf_svr_ets_tbats,442.448042377603,449.0643805735138,438.56793511166416,1168.8743671814439
M1011,4,rf_knn_theta_tbats,436.6506064636265,442.3638132363328,420.65941350365637,1149.572098033308
M1011,4,knn_theta_tbats_ces,469.9367740210157,504.7195914337483,481.25715336436974,1061.8985908423726
M1011,4,rf_mlp_knn_tbats,445.3892645306571,442.5624323197258,411.4533005856378,1170.4991294552224
M1011,4,mlp_ets_theta_tbats,519.032596402144,511.9145839761302,515.009493007382,1183.2900479560835
M1011,4,rf_arima_ets_tbats,480.05055479863125,515.0252496586729,458.44468422325036,1159.6113974469058
M1011,4,mlp_knn_arima_ces,482.62557325098237,509.64270487498226,472.13165401327717,1171.3522382331553
M1011,4,rf_svr_arima_ets,445.8258496799172,454.3866892640563,428.7458424162538,1170.9666078536561
M1011,4,rf_arima_theta_tbats,473.7574513773588,505.73023356993053,452.3915679562306,1136.1673030813704
M1011,4,mlp_svr_ets_theta,478.98747282303003,508.7000606524734,461.0763702766255,1173.7695590809763
M1011,4,rf_knn_arima_theta,439.7570323671981,444.95948555747486,432.99581503889993,1161.3773314433809
M1011,4,knn_svr_arima_tbats,435.1993794302403,443.5851313321249,445.317796217787,1163.8420512955704
M1011,4,mlp_svr_tbats_ces,476.52493137960437,505.09739035318484,462.9267660032894,1174.9560726922973
M1011,4,mlp_arima_theta_tbats,516.1874128426865,508.758226543069,510.979857615282,1183.2296706302243
M1011,4,svr_arima_theta_ces,472.26397409290934,513.6703799365389,477.8977409224883,1158.3381081330049
M1011,4,rf_svr_arima_ces,443.6568889553982,452.2380814053999,436.3346317271945,1171.3910235544836
M1011,4,mlp_knn_arima_tbats,478.64900879994593,502.63028113898275,466.14909504783736,1170.5864367501308
M1011,4,rf_theta_tbats_ces,473.93728826659753,505.81502964336914,449.3795794269174,1112.96088879815
M1011,4,rf_mlp_knn_svr,417.87366088947635,404.0431128057888,399.14851883901594,1167.6244806965594
M1011,4,rf_knn_svr_theta,409.74318774989285,395.78413204906053,406.9894977312431,1169.93947879155
M1011,4,rf_knn_svr_arima,412.3249338785721,398.2528931828479,420.12593060228414,1170.316678045497
M1011,4,knn_arima_theta_ces,473.62539332726254,512.7786599861786,477.19188951206735,1140.2062419859915
M1011,4,rf_mlp_knn_arima,448.61962211248675,447.5650938242371,422.47446939883,1171.271892681254
M1011,4,rf_svr_arima_tbats,440.19424245403155,446.76820483020634,432.2168699059914,1171.815004519048
M1011,4,mlp_knn_ets_tbats,481.2415835585777,505.87869405095233,464.3062537385246,1169.6430645493954
M1011,4,rf_mlp_tbats_ces,482.31062390927065,502.15600217586234,449.38660911096343,1177.338319094782
M1011,4,rf_mlp_svr_arima,448.0969327287031,450.6967480750344,422.45486534276534,1173.1445316092393
M1011,4,knn_svr_ets_tbats,437.4480062455364,444.98712954939356,442.25049657096355,1169.9772101430342
M1011,4,rf_ets_theta_ces,480.23900965488565,515.4345627587385,456.60419408996813,1142.5452295232824
M1011,4,rf_svr_ets_ces,445.99556293919056,454.687570738019,439.5272031757,1167.890394113114
M1011,4,rf_knn_theta_ces,439.91349763799536,445.0873046820199,431.19752606773943,1156.0469093270324
M1011,4,mlp_ets_theta_ces,523.4557961364676,520.5595934112183,521.2134208350978,1181.560782486725
M1011,4,rf_mlp_ets_theta,484.72731506105936,505.62138679451533,452.56144406551726,1174.2872179880985
M1011,4,rf_arima_theta_ces,477.6361881992492,513.9004720301765,459.84652936895714,1135.1135785262238
M1011,4,svr_arima_ets_theta,474.7224715299413,514.7950891319533,473.8691057875788,1172.1849471558542
M1011,4,mlp_arima_theta_ces,520.5470887713902,517.1507900501466,516.5680260413994,1177.5657523953478
M1011,4,rf_ets_theta_tbats,476.2856211587733,506.9223415134067,448.9582475439976,1142.1831224388286
M1011,4,svr_arima_tbats_ces,472.26397409290934,513.6703799365389,478.0312394351443,1158.3381081330049
M1011,4,rf_svr_theta_tbats,437.0173181521701,443.80999410214366,423.69347251649873,1163.7750331680631
M1011,4,rf_mlp_arima_ets,488.59654644708326,511.97618678934145,452.0851464926913,1171.007977067638
M1011,4,mlp_knn_svr_ets,446.0138786706811,449.26328270426734,434.2941858840401,1169.1135799132805
M1011,4,svr_theta_tbats_ces,468.495976786879,505.58675557439824,467.1120921806622,1111.8396066221937
M1011,4,mlp_svr_arima_tbats,476.3362040025954,504.82147253577307,460.2137432730621,1174.199879778145
M1011,4,knn_arima_ets_theta,476.0337387936982,513.1480948897356,492.6817349503496,1161.380499914497
M1011,4,mlp_knn_ets_ces,485.2909848806226,513.0656361109882,474.59431337274475,1170.5750991477314
M1011,4,mlp_knn_theta_ces,478.8335089933411,502.8688733744173,470.9637730404289,1159.7990260152756
M1011,4,mlp_knn_svr_ces,443.84614599599854,446.1725560729638,432.06537772361196,1171.6754158229928
M1011,4,rf_knn_ets_theta,441.96302432839883,446.75743536998914,434.56307759144,1164.704816274473
M1011,4,knn_svr_ets_ces,440.98895167801766,450.88411825888915,461.581561471183,1170.0215994373352
M1011,4,rf_ets_tbats_ces,480.23900965488565,515.4345627587385,457.5900267245382,1142.5452295232824
M1011,4,rf_mlp_knn_theta,445.3892645306571,442.5624323197258,416.66517289864134,1170.4991294552224
M1011,4,rf_knn_tbats_ces,439.91349763799536,445.0873046820199,429.2750468484622,1156.0469093270324
M1011,4,rf_arima_ets_theta,480.05055479863125,515.0252496586729,457.9214126969913,1159.6113974469058
M1011,4,svr_ets_theta_tbats,470.88839106851736,506.67627455924196,473.04532907375057,1144.1175372370458
M1011,4,rf_mlp_arima_tbats,482.12544119050756,501.88247451530754,446.2979826370223,1178.167901156093
M1011,4,rf_mlp_svr_theta,444.7904601070824,445.5873557962874,417.47406617219974,1175.7361434135325
M1011,4,mlp_knn_theta_tbats,474.96502518251674,497.5896524315002,455.19444637245255,1156.76623746682
M1011,4,rf_arima_tbats_ces,477.6361881992492,513.9004720301765,455.6620287327737,1135.1135785262238
M1011,4,mlp_knn_svr_tbats,440.38550003523983,441.4034404638814,422.90710625742764,1171.7488461225682
M1011,4,mlp_arima_ets_theta,523.245622490065,520.144221648059,519.9817887541852,1173.7524223157006
M1011,4,knn_svr_arima_theta,435.1993794302403,443.5851313321249,440.22789137716836,1163.8420512955704
M1011,4,mlp_svr_arima_ets,482.9285871095541,515.4403061703066,473.1925242853709,1170.6051135671512
M1011,4,arima_ets_theta_ces,519.1519710232408,520.698751006614,519.0562940253494,1062.7428454444055
M1011,4,mlp_arima_tbats_ces,520.5470887713902,517.1507900501466,517.2464275377233,1177.5657523953478
M1011,4,rf_svr_theta_ces,440.35415775304966,446.93145192874215,436.8525520361995,1160.6829302670449
M1011,4,mlp_knn_arima_theta,478.64900879994593,502.63028113898275,473.1724380464832,1170.5864367501308
M1011,4,mlp_svr_arima_ces,480.4021900248911,511.7798762126388,478.7618248825678,1174.8308954933173
M1011,4,arima_ets_theta_tbats,514.731442508133,511.88847619056423,515.0947001243286,1133.9858019055039
M1011,4,rf_knn_arima_ets,445.27226904349277,453.0199363225815,433.9563386056095,1170.5215244766946
M1011,4,knn_svr_tbats_ces,435.35890002879484,443.6844271121935,450.23989166109425,1161.4465871380073
M1011,4,rf_svr_arima_theta,440.19424245403155,446.76820483020634,430.2978156280997,1171.815004519048
M1011,4,rf_mlp_theta_tbats,478.42711997096495,496.4050786238292,438.0445495935729,1183.407437042241
M1011,4,mlp_knn_ets_theta,481.2415835585777,505.87869405095233,469.69547198942047,1169.6430645493954
M1011,4,knn_arima_tbats_ces,473.62539332726254,512.7786599861786,478.40868560358507,1140.2062419859915
M1011,4,mlp_knn_tbats_ces,478.8335089933411,502.8688733744173,467.87709152374936,1159.7990260152756
M1011,4,mlp_svr_ets_ces,483.1256482409841,515.7819662075452,484.35325149465996,1171.6566781152787
M1011,4,rf_knn_arima_ces,443.1469247753707,451.32110178988023,439.76979739287225,1164.5767544241962
M1011,4,svr_arima_ets_tbats,474.7224715299413,514.7950891319533,475.077631434844,1172.1849471558542
M1011,4,rf_knn_svr_ets,414.17912475417495,400.66316850263985,410.86145096230484,1171.5935446185035
M1011,4,svr_ets_theta_ces,474.91433995769586,515.2051784705038,484.050077616563,1153.6865415722323
M1011,4,rf_mlp_arima_ces,486.11602112829075,508.4500992073035,453.83906091749793,1174.6970316426157
M1011,4,mlp_ets_tbats_ces,523.4557961364676,520.5595934112183,519.7571985235713,1181.560782486725
M1011,4,rf_svr_tbats_ces,440.35415775304966,446.93145192874215,428.402165910718,1160.6829302670449
M1011,4,mlp_svr_ets_tbats,478.98747282303003,508.7000606524734,464.44742689811636,1173.7695590809763
M1011,4,rf_knn_svr_ces,412.45590270046034,398.42418263127763,415.0053926289276,1171.0499163493876
M1011,4,rf_svr_ets_theta,442.448042377603,449.0643805735138,437.9294013673337,1168.8743671814439
M1011,4,rf_knn_arima_tbats,439.7570323671981,444.95948555747486,430.6370485971618,1161.3773314433809
M1011,4,arima_ets_tbats_ces,519.1519710232408,520.698751006614,520.1909034383866,1062.7428454444055
M1011,4,knn_svr_theta_tbats,432.0312472178259,441.61845684972275,438.171837775821,1155.262910686865
M1011,4,mlp_theta_tbats_ces,516.3902530772313,508.989783377482,512.746784742033,1180.0127028456093
M1011,4,knn_ets_theta_ces,476.2217451133825,513.5558908977126,486.0674461063481,1139.363894938108
M1011,4,rf_knn_svr_tbats,409.74318774989285,395.78413204906053,406.7967490701941,1169.93947879155
M1011,4,rf_knn_ets_tbats,441.96302432839883,446.75743536998914,432.1401820139029,1164.704816274473
M1011,4,rf_mlp_theta_ces,482.31062390927065,502.15600217586234,451.85530523540336,1177.338319094782
M1011,4,arima_theta_tbats_ces,512.091144619108,511.88847619056423,513.8693234836447,545.5043790282806
M1011,4,rf_mlp_ets_ces,488.79006009792323,512.3229412736102,453.0908303483505,1172.8569461092961
M1011,3,knn_svr_arima,417.8477033183271,401.15756696284575,425.4371404185647,1157.7666975585084
M1011,3,arima_ets_theta,518.4991811812156,520.275733135736,519.3174641683676,1051.3810473505762
M1011,3,mlp_ets_tbats,525.4783140261845,520.3647581575493,520.6483929777993,1186.9300821743711
M1011,3,mlp_arima_ets,531.205153413926,526.7574005812571,526.078900071848,1177.0285966799095
M1011,3,svr_ets_ces,466.9555498581538,523.3754834726851,480.5736216838969,1153.0216193732808
M1011,3,rf_svr_ets,428.0057447236841,413.31741537905145,422.599043203887,1166.9544816442667
M1011,3,mlp_knn_ets,476.11350253122583,508.0058337636567,457.17990237696966,1175.6246666203144
M1011,3,mlp_arima_ces,527.5332730433532,520.7476207200779,521.4258663284423,1186.4210495852901
M1011,3,mlp_svr_ets,473.7328435205719,513.1026839158226,455.686559619211,1171.8543880836403
M1011,3,knn_arima_ets,467.3754947842333,521.0718078099147,480.92823135814035,1155.7589193264005
M1011,3,svr_arima_theta,458.28568393484977,507.2213733589235,461.02351473957793,1154.7055234113202
M1011,3,rf_theta_ces,465.041045570242,507.83468121750286,451.2449592788645,1109.8749892045814
M1011,3,rf_svr_ces,425.4675587593145,409.9575219236406,421.30573308661735,1157.4556829182648
M1011,3,mlp_knn_ces,472.9628828131965,502.5394548121152,459.14107604008234,1161.960143639768
M1011,3,rf_mlp_knn,432.2412813742475,411.80167118965335,400.4046740676245,1169.34335410887
M1011,3,mlp_svr_ces,470.4887235117095,506.89792223222946,448.32026691843924,1177.1714374651478
M1011,3,knn_arima_ces,464.2131061736435,520.33121932846,480.8317845166019,1132.904280339713
M1011,3,rf_knn_tbats,418.9311744315862,398.20460066515193,413.3614804473361,1143.8363111007436
M1011,3,rf_theta_tbats,460.19622360901525,503.8641328173137,440.483273742756,1116.2826199673693
M1011,3,rf_svr_tbats,421.4968258302065,406.4815299086536,413.83851174477894,1162.6190702907795
M1011,3,rf_ets_tbats,468.0921433958154,510.134431576117,442.3847814889335,1137.8980705967283
M1011,3,svr_tbats_ces,458.52408404169523,507.3950969466082,465.32031860870063,1111.0692392102762
M1011,3,mlp_theta_ces,521.9037111857248,514.2802805386027,515.1242482267993,1182.8588365227795
M1011,3,arima_tbats_ces,514.9189836424558,520.275733135736,515.4823703969826,524.7100325808373
M1011,3,knn_arima_tbats,459.1823794798221,505.5609501168366,462.24362286300646,1109.9976515938645
M1011,3,knn_svr_theta,414.0860786373369,399.0560690209787,417.37604420441437,1154.7527833222775
M1011,3,rf_arima_theta,464.8083480924411,507.66014605375756,446.6771070911746,1128.5362351497208
M1011,3,mlp_theta_tbats,516.1646949298274,503.8641328173137,507.32872625417355,1190.3950655562046
M1011,3,knn_ets_tbats,462.4541483646541,506.38015826788046,461.61177044812916,1127.7364016546653
M1011,3,mlp_knn_svr,426.6740905819608,403.9964382248431,396.0385256916124,1151.7750396934703
M1011,3,rf_knn_ets,425.25246262700404,407.04836809357977,419.40879141453286,1169.2732894925061
M1011,3,rf_tbats_ces,465.041045570242,507.83468121750286,443.4162007346876,1109.8749892045814
M1011,3,arima_ets_tbats,518.4991811812156,520.275733135736,520.0262746769309,1051.3810473505762
M1011,3,mlp_knn_arima,472.72237922960505,502.1079534971317,449.8667530263924,1171.9257671229516
M1011,3,svr_theta_tbats,453.5582398624963,503.8641328173137,450.09797422648614,1094.4632078571906
M1011,3,rf_knn_ces,422.78407292055516,403.2072023773762,420.83628632566626,1152.7533024029547
M1011,3,mlp_svr_arima,470.2409524141608,506.44370004475985,456.9698762589168,1173.5588707895854
M1011,3,rf_mlp_ets,480.78994899070665,505.451385739871,435.8983253478629,1178.7155589218964
M1011,3,ets_theta_ces,518.7787202253544,521.1226086161727,521.1834242204523,768.7659937087584
M1011,3,rf_ets_ces,473.2771992658831,523.3639728173214,448.97316093673464,1123.852079690556
M1011,3,mlp_ets_theta,525.4783140261845,520.3647581575493,519.945605102808,1186.9300821743711
M1011,3,ets_theta_tbats,512.917262913959,503.8641328173137,515.3834786508158,686.6268546710796
M1011,3,knn_svr_ets,420.5694059226264,403.2713595457436,429.1764989322545,1167.1858661080098
M1011,3,svr_arima_tbats,458.28568393484977,507.2213733589235,464.98672398880444,1154.7055234113202
M1011,3,knn_ets_ces,467.62326168272085,521.8620740170486,481.04720982136047,1139.640060139652
M1011,3,rf_mlp_tbats,472.58107516192547,491.00380836788014,433.1351112787179,1184.19886227574
M1011,3,svr_ets_theta,461.6489835894973,509.70865000978745,469.68110258028184,1146.4976318585266
M1011,3,arima_ets_ces,524.5233650044831,521.1226086161727,524.589761059262,737.1767629098227
M1011,3,rf_knn_svr,392.8886092468626,392.8859588032721,397.5236613921767,1149.1877262637654
M1011,3,svr_theta_ces,458.52408404169523,507.3950969466082,465.1802095738109,1111.0692392102762
M1011,3,mlp_arima_theta,521.629892858793,513.8024532397344,514.117830338093,1185.3184804936914
M1011,3,rf_knn_arima,422.59708545816954,402.91570976460554,420.6480649856587,1165.0189340205031
M1011,3,knn_theta_tbats,454.59008734183783,503.8641328173137,453.6069594868737,1031.2221043896934
M1011,3,knn_svr_tbats,414.0860786373369,399.0560690209787,414.82360459709906,1154.7527833222775
M1011,3,rf_arima_tbats,464.8083480924411,507.66014605375756,448.56503504869033,1128.5362351497208
M1011,3,rf_svr_theta,421.4968258302065,406.4815299086536,412.87147038682474,1162.6190702907795
M1011,3,mlp_knn_theta,467.9486761365382,493.67125730889677,441.8711819143809,1157.1932675591156
M1011,3,ets_tbats_ces,518.7787202253544,521.1226086161727,519.5410600949045,768.7659937087584
M1011,3,rf_svr_arima,425.27511442503464,409.7035104541358,417.4784234136123,1170.2885534442764
M1011,3,svr_arima_ets,466.701380833099,522.7008941953468,475.33482626388985,1173.1230658132458
M1011,3,arima_theta_tbats,509.17250805630584,503.8641328173137,510.75133807817036,519.4360106012921
M1011,3,mlp_svr_theta,465.31890995707556,496.93027859070503,435.70628512710147,1180.8545278942147
M1011,3,knn_arima_theta,459.1823794798221,505.5609501168366,475.9058648392461,1109.9976515938645
M1011,3,mlp_tbats_ces,521.9037111857248,514.2802805386027,515.567233857409,1182.8588365227795
M1011,3,svr_arima_ces,463.45565525222594,520.4450992211118,470.0983365143896,1158.9050753418574
M1011,3,theta_tbats_ces,509.4387730711587,503.8641328173137,511.487639919218,497.50343786859844
M1011,3,rf_mlp_ces,477.6234654319165,499.5986602757856,444.3414467065632,1178.891043785117
M1011,3,rf_arima_ets,473.028746072743,522.6903030266518,457.6296141310547,1147.3294091781024
M1011,3,knn_theta_ces,459.4141707017358,505.61805110275964,473.55969322272324,1058.5776648388983
M1011,3,knn_svr_ces,418.039439268542,401.305266632499,439.85747395236757,1160.985585763661
M1011,3,rf_arima_ces,469.8569227797076,520.446037592648,454.18899158854936,1137.0182109453492
M1011,3,arima_theta_ces,514.9189836424558,520.275733135736,516.1408099474556,524.7100325808373
M1011,3,rf_knn_theta,418.9311744315862,398.20460066515193,413.7901834667255,1143.8363111007436
M1011,3,rf_ets_theta,468.0921433958154,510.134431576117,442.9184593229388,1137.8980705967283
M1011,3,svr_ets_tbats,461.6489835894973,509.70865000978745,469.3661870969979,1146.4976318585266
M1011,3,rf_mlp_svr,432.9798674607852,423.6347317411637,405.35166280076714,1177.799950019937
M1011,3,mlp_arima_tbats,521.629892858793,513.8024532397344,513.3198441349535,1185.3184804936914
M1011,3,rf_mlp_theta,472.58107516192547,491.00380836788014,432.2411228399876,1184.19886227574
M1011,3,rf_mlp_arima,477.3816953391643,499.1387741336573,442.86778830442086,1178.3453739664997
